player_id,age,club_id,estimated_selling_value,expiry_date,name,position,rating,selling_value,selling_value_difference,transfer_status,updated_date,wage,value,contract,experience,personality,weeks_at_the_club,highest_bidding_club
6604916,33,44114,10027145,"2019-10-22 14:09:00","Krzysztof Muchowski",DEFENDER_RIGHT,16,500000,0,ALREADY_SOLD,NULL,2139,239357,"Until the end of the season",0,-,357,NULL
7326441,29,26784,15105425,"2019-10-22 16:47:00","David Anzel",MIDFIELDER_RIGHT,33,15006000,0,ALREADY_SOLD,NULL,22509,16617717,"3 seasons",0,-,33,animatori
10826742,19,103825,8217191,"2019-10-22 23:39:00","Matija Antoncic",DEFENDER_LEFT,10,868000,0,ALREADY_SOLD,NULL,323,161550,"Until the end of the season",0,-,12,"Celta de Vigo"
9868740,21,100955,7324219,"2019-10-22 19:26:00","Zlatko Stanisic",MIDFIELDER_CENTER,7,102000,0,ALREADY_SOLD,NULL,113,109659,"Until the end of the season",0,-,43,"RC Desperadoss SAD v03"
11564468,17,88764,6325350,"2019-10-22 23:21:00","Samuel Evaristo",ATTACKER_CENTER,4,70168,0,ALREADY_SOLD,NULL,24,47123,"2 seasons",0,-,29,"Neva Tv youtube"
10317558,22,88306,7532380,"2019-10-22 23:31:00","Grujica Jojic",MIDFIELDER_CENTER,8,131000,0,ALREADY_SOLD,NULL,135,82415,"Until the end of the season",0,"He's a very funny and friendly character.",17,"Yellow Pillow"
10835538,20,88306,6304389,"2019-10-22 23:32:00","Albin Bergfalk",ATTACKER_CENTER,4,112000,0,ALREADY_SOLD,NULL,30,74076,"Until the end of the season",0,-,17,"NK Vitanje"
11857265,17,77998,7517045,"2019-10-22 23:12:00","Aygun Erdilek",DEFENDER_CENTER,8,4000,0,ALREADY_SOLD,NULL,76,34920,"2 seasons",0,-,24,"BEŞİKTAŞ JK"
11795751,17,77998,6304995,"2019-10-22 23:14:00","Necati Birsoy",ATTACKER_CENTER,4,8000,0,ALREADY_SOLD,NULL,18,35032,"2 seasons",0,-,25,"Traktor Au"
11179893,17,77998,6627206,"2019-10-22 23:14:00","Galip Tumerk",DEFENDER_CENTER,5,10000,0,ALREADY_SOLD,NULL,29,57393,"2 seasons",0,-,64,"Traktor Au"
11488472,17,77998,7830929,"2019-10-22 23:15:00","Edip Tolgunay",MIDFIELDER_CENTER,9,4000,0,ALREADY_SOLD,NULL,115,52976,"2 seasons",0,-,45,ITAngola
11551698,17,77998,6610552,"2019-10-22 23:17:00","Ceyhan Akpinar",MIDFIELDER_RIGHT,5,3000,0,ALREADY_SOLD,NULL,21,41578,"2 seasons",0,"He is very determined.",42,"Neva Tv youtube"
11488473,17,77998,9664270,"2019-10-22 23:18:00","Umit Buruk",ATTACKER_RIGHT,15,5000,0,ALREADY_SOLD,NULL,452,132325,"2 seasons",0,-,45,ITAngola
9993108,23,77788,12496611,"2019-10-22 20:18:00","Ivo Gornjak",DEFENDER_LEFT,24,2802000,0,ALREADY_SOLD,NULL,1712,2955317,"Until the end of the season",0,-,144,"NK Šentvid pri Tisni"
11671766,17,47942,5729040,"2019-10-22 23:36:00","Augusto Sardinha",ATTACKER_CENTER,2,79027,0,ALREADY_SOLD,NULL,10,52018,"2 seasons",0,-,25,"Neva Tv youtube"
8047609,28,34861,13610846,"2019-10-22 22:45:00","Rasim Altinbas",ATTACKER_CENTER,28,15002000,0,ALREADY_SOLD,NULL,6955,9759268,"Until the end of the season",0,-,199,"FC Veltins"
7839920,28,105589,6342183,"2019-10-23 00:57:00","Matjaz Majdic",ATTACKER_CENTER,4,4459000,0,ALREADY_SOLD,NULL,62,125189,"2 seasons",0,-,28,"fc david"
7527497,28,89963,13911777,"2019-10-23 00:09:00","Alexis Moreau",MIDFIELDER_RIGHT,29,18186960,0,ALREADY_SOLD,NULL,13980,12129140,"Until the end of the season",0,"Alexis is not very ambitious person.",22,"Sport Club Boleiro"
7154356,32,104506,8715955,"2019-10-23 01:44:00","Brody Tapper",ATTACKER_CENTER,12,11000,0,ALREADY_SOLD,NULL,742,138708,"Until the end of the season",0,"Brody is very inconsistent.",94,Rogaska
8126229,29,74217,9714463,NULL,"Pavak Chadha",ATTACKER_CENTER,15,1500000,8214463,ALREADY_SOLD,NULL,1278,496670,"Until the end of the season",0,-,63,"Elita United"
9828970,21,59128,9112314,"2019-10-23 01:25:00","Iustin Sobaru",MIDFIELDER_RIGHT,13,15000,0,ALREADY_SOLD,NULL,582,190653,"Until the end of the season",0,-,43,Holyday
8732151,24,42358,7594788,"2019-10-23 01:45:00","Jan Sostarko",ATTACKER_CENTER,8,400000,0,ALREADY_SOLD,NULL,486,234788,"Until the end of the season",0,-,223,"Rize İyidere Spor Klubü"
7913929,29,105413,11547565,"2019-10-23 02:54:00","Oscar Odland",MIDFIELDER_RIGHT,21,2302000,0,ALREADY_SOLD,NULL,4396,1533141,"2 seasons",0,-,45,"Red Bull Sarajevo"
9671638,24,101655,8488678,"2019-10-23 01:53:00","Nicolae Neagu",DEFENDER_RIGHT,11,257000,0,ALREADY_SOLD,NULL,432,205270,"Until the end of the season",0,-,12,Rogaska
9103946,24,96248,7539629,"2019-10-23 04:16:00","Eleilson Escalona",ATTACKER_CENTER,8,4000000,0,ALREADY_SOLD,NULL,270,134260,"Until the end of the season",0,-,99,"Celta de Vigo"
7170363,35,95726,15137750,"2019-10-23 02:50:00","Allan Rains",MIDFIELDER_RIGHT,33,3000,0,ALREADY_SOLD,NULL,23077,2844464,"Until the end of the season",0,"Allan is a true role model that younger players can look up to.",396,"A.C. MAKANAKI"
9328806,23,45091,14703474,"2019-10-23 02:01:00","Chulsoon Yim",ATTACKER_CENTER,31,16006000,0,ALREADY_SOLD,NULL,15050,12242879,"Until the end of the season",0,-,51,"YUNUSLAR FC"
9676066,24,25643,10060897,"2019-10-23 01:46:00","Nick Stirling",ATTACKER_CENTER,16,126789,0,ALREADY_SOLD,NULL,1742,502110,"Until the end of the season",0,-,37,"KS Polonia Pionki"
10950117,17,105260,8808561,"2019-10-23 05:03:00","Lechoslaw Krumrey",DEFENDER_RIGHT,12,247488,0,ALREADY_SOLD,NULL,480,150288,"2 seasons",0,"He has low self-belief and can sometimes buckle under pressure.",144,"REAL TRİYAS"
10950129,18,105260,7559855,"2019-10-23 05:03:00","Stanislaw Dabrowski",MIDFIELDER_CENTER,8,136395,0,ALREADY_SOLD,NULL,181,84620,"2 seasons",0,-,115,"Campinas Futebol Clube"
11140021,18,22180,9081569,"2019-10-23 05:03:00","Celio Ubago",DEFENDER_LEFT,13,13000,0,ALREADY_SOLD,NULL,737,240132,"2 seasons",0,-,65,"Operário EC"
11021427,17,1232,7832815,"2019-10-23 06:51:00","Daniele Pastore",DEFENDER_CENTER,9,152000,0,ALREADY_SOLD,NULL,171,77603,"2 seasons",0,-,65,"Alvinegro Santista"
10950123,17,105260,7228636,"2019-10-23 08:37:00","Dariusz Siedlecki",MIDFIELDER_RIGHT,7,130187,0,ALREADY_SOLD,NULL,80,76087,"2 seasons",0,"Dariusz is very inconsistent.",142,"ASAS F.C"
9395532,21,104890,8165880,"2019-10-23 07:36:00","Ivan Tokic",GOALKEEPER,10,381000,0,ALREADY_SOLD,NULL,324,245662,"2 seasons",0,-,43,SpartansBrs
10788987,19,102403,8055417,"2019-10-23 11:01:00","Costica Constantinescu",DEFENDER_CENTER,10,2000,0,ALREADY_SOLD,NULL,278,121800,"Until the end of the season",0,-,86,"Sociedade Esportiva Palmeiras ES"
7614825,28,98341,12974587,"2019-10-23 07:36:00","Silviu Tudosie",GOALKEEPER,26,522000,0,ALREADY_SOLD,NULL,8500,5220060,"Until the end of the season",0,-,67,"ERZİNCAN SPOR KULÜBÜ"
8007065,27,92180,9615775,"2019-10-23 07:36:00","Robi Muhovec",MIDFIELDER_CENTER,15,1319000,0,ALREADY_SOLD,NULL,1472,540725,"Until the end of the season",0,-,20,"f.c antibuCUResti"
10311645,28,90184,9597209,"2019-10-23 07:36:00","Magomed Astakhov",GOALKEEPER,15,784000,0,ALREADY_SOLD,NULL,1225,444725,"3 seasons",0,"Magomed is a true role model that younger players can look up to.",40,"Clube Atletico Pirabeirabense"
11857194,17,105535,6176735,"2019-10-23 12:01:00","Rustu Celayir",DEFENDER_CENTER,4,54000,0,ALREADY_SOLD,NULL,18,35086,"2 seasons",0,-,25,"F.C. Imperial"
10934209,17,104898,7765692,"2019-10-23 12:01:00","Kamil Schoch",MIDFIELDER_LEFT,9,127000,0,ALREADY_SOLD,NULL,195,93603,"2 seasons",0,-,82,"F.C. Imperial"
10929966,17,104898,6846812,"2019-10-23 12:02:00","Krzysztof Sawinski",DEFENDER_LEFT,6,106000,0,ALREADY_SOLD,NULL,72,73404,"2 seasons",0,-,152,"F.C. Imperial"
11242060,18,104890,8055833,"2019-10-23 12:00:00","Pawel Gustowski",MIDFIELDER_CENTER,10,28430,0,ALREADY_SOLD,NULL,251,125437,"Until the end of the season",0,-,63,"F.C. Imperial"
9718414,23,104406,9266119,"2019-10-23 11:16:00","Tom Newham",DEFENDER_LEFT,14,213000,0,ALREADY_SOLD,NULL,746,339910,"2 seasons",0,"He is very ambitious person.",68,"Domfrca FC"
9660479,22,93176,8342472,"2019-10-23 11:52:00","Hakim Amirat",DEFENDER_CENTER,11,9000,0,ALREADY_SOLD,NULL,424,192235,"Until the end of the season",0,-,104,Stvv64
11443332,17,92180,7116867,"2019-10-23 12:01:00","Ziga Kranjc",DEFENDER_RIGHT,7,6000,0,ALREADY_SOLD,NULL,81,78009,"2 seasons",0,-,46,"F.C. Imperial"
11750368,17,92180,6796951,"2019-10-23 12:02:00","Jakob Bratuz",MIDFIELDER_CENTER,6,6000,0,ALREADY_SOLD,NULL,61,58975,"2 seasons",0,-,26,"F.C. Imperial"
10929737,17,74415,8423508,"2019-10-23 11:58:00","Umut Serhat",ATTACKER_CENTER,11,2156000,0,ALREADY_SOLD,NULL,411,181334,"2 seasons",0,-,85,"Urawa Reds AC"
11793549,17,74415,6205343,"2019-10-23 12:01:00","Adil Kabze",MIDFIELDER_CENTER,4,79000,0,ALREADY_SOLD,NULL,26,53216,"2 seasons",0,-,26,"F.C. Imperial"
11856449,17,56039,5553249,"2019-10-23 12:02:00","Romano Pavletic",ATTACKER_CENTER,2,48000,0,ALREADY_SOLD,NULL,7,32500,"2 seasons",0,"He is very determined.",25,"Beringen United Mightyred"
11653541,17,49223,7418802,"2019-10-23 12:01:00","Julius Aarstad",MIDFIELDER_LEFT,8,7000,0,ALREADY_SOLD,NULL,138,67767,"2 seasons",0,-,26,"F.C. Imperial"
10631648,18,42358,7142674,"2019-10-23 12:00:00","Alan Zgur",MIDFIELDER_RIGHT,7,44000,0,ALREADY_SOLD,NULL,86,81587,"2 seasons",0,-,96,"F.C. Imperial"
11423722,17,42358,7116050,"2019-10-23 12:02:00","Igor Kosar",MIDFIELDER_RIGHT,7,54000,0,ALREADY_SOLD,NULL,83,81009,"2 seasons",0,-,46,"F.C. Imperial"
9185940,23,7681,7436320,"2019-10-23 12:01:00","Acacio Jesus",ATTACKER_CENTER,8,3611000,0,ALREADY_SOLD,NULL,293,137095,"3 seasons",0,-,82,"F.C. Waldorf's"
9042677,23,4935,12042023,"2019-10-23 11:08:00","Luciano Gracio",MIDFIELDER_RIGHT,23,9001000,0,ALREADY_SOLD,NULL,2330,1887038,"Until the end of the season",0,-,45,"Sumolix Stars"
10623538,19,103599,9634631,"2019-10-23 12:02:00","Mehmet Ayvaz",MIDFIELDER_LEFT,15,1003000,0,ALREADY_SOLD,NULL,843,401725,"2 seasons",0,-,103,"F.C. Imperial"
11549586,17,105610,7150380,"2019-10-23 12:03:00","Muhamed Mujcinovic",MIDFIELDER_CENTER,7,110000,0,ALREADY_SOLD,NULL,74,70141,"2 seasons",0,"Muhamed is a true role model that younger players can look up to.",45,"F.C. Imperial"
11699219,17,77447,7112781,"2019-10-23 12:03:00","Vasile Scarlat",MIDFIELDER_CENTER,7,68000,0,ALREADY_SOLD,NULL,48,49426,"2 seasons",0,-,26,"F.C. Imperial"
11856881,17,25988,7097250,"2019-10-23 12:02:00","Yan King",DEFENDER_RIGHT,7,5000,0,ALREADY_SOLD,NULL,40,38808,"2 seasons",0,-,25,"F.C. Imperial"
11715285,17,7479,6506460,"2019-10-23 12:03:00","Mladomir Rujak",DEFENDER_RIGHT,5,4000,0,ALREADY_SOLD,NULL,25,52050,"2 seasons",0,-,26,"F.C. Imperial"
10931306,17,49362,7742805,"2019-10-23 12:03:00","Amedee Peeters",MIDFIELDER_CENTER,9,4000,0,ALREADY_SOLD,NULL,162,73764,"2 seasons",0,-,84,"F.C. Imperial"
10134727,22,105853,10187589,"2019-10-23 13:04:00","Tiago Jardim",MIDFIELDER_CENTER,17,111000,0,ALREADY_SOLD,NULL,1437,447928,"Until the end of the season",0,-,38,Konovo
9642213,22,103457,9909359,"2019-10-23 12:06:00","Jong Seonmun",GOALKEEPER,16,12007000,0,ALREADY_SOLD,NULL,1906,567110,"2 seasons",0,-,99,"SB S-l-a-V-o"
3587283,30,59423,20237711,"2019-10-23 13:12:00","Edward Dalton",MIDFIELDER_CENTER,50,90000000,0,ALREADY_SOLD,NULL,193590,72656998,"2 seasons",0,-,125,Efsane.1925
11242023,17,59423,8876430,"2019-10-23 17:31:00","Abdelmadjid Alioua",DEFENDER_CENTER,10,11002000,0,ALREADY_SOLD,NULL,395,180300,"2 seasons",0,-,63,"Universitatea Cluj"
10808968,19,48858,6817503,"2019-10-23 12:21:00","Damijan Krajnc",MIDFIELDER_CENTER,6,1000,0,ALREADY_SOLD,NULL,80,79163,"Until the end of the season",0,-,86,"Ολυμπιακός FC"
10532366,19,48858,8053031,"2019-10-23 12:22:00","Husrev Sebuktekin",ATTACKER_RIGHT,10,1000,0,ALREADY_SOLD,NULL,202,146437,"Until the end of the season",0,-,41,"Ολυμπιακός FC"
5076402,35,40537,17379598,"2019-10-23 13:11:00","Gerrard Harmon",GOALKEEPER,41,11001000,0,ALREADY_SOLD,NULL,62812,7872538,"Until the end of the season",0,-,449,"FK JTB United"
10827912,18,22180,6832566,"2019-10-23 13:53:00","Robi Lusina",ATTACKER_CENTER,6,2000,0,ALREADY_SOLD,NULL,42,89756,"Until the end of the season",0,-,12,"A.C. Harchester UTD"
10314512,22,105809,6825445,"2019-10-23 12:49:00","Silvino Silveira",ATTACKER_CENTER,6,251000,0,ALREADY_SOLD,NULL,131,133195,"Until the end of the season",0,"He is very ambitious person.",11,"Dortmund FC"
9901796,21,100733,9910527,"2019-10-23 13:58:00","Ludvig Adolfson",DEFENDER_CENTER,16,644000,0,ALREADY_SOLD,NULL,1523,426017,"Until the end of the season",0,-,146,"Pirabeiraba F. C."
10835539,19,1000,10699286,"2019-11-13 16:11:00","Alexander Rylander",DEFENDER_CENTER,11,5012000,0,ALREADY_SOLD,NULL,245,106381,"2 seasons",0,-,16,"Asag SCP SAD"
5955481,35,98974,11533320,"2019-10-23 13:33:00","Slavisa Bulovan",MIDFIELDER_RIGHT,22,100000,0,ALREADY_SOLD,NULL,5504,429832,"Until the end of the season",0,"Slavisa is a true role model that younger players can look up to.",67,"Pirabeiraba F. C."
8922567,25,81877,11402450,"2019-10-23 12:42:00","Blaz Peterlin",GOALKEEPER,21,30015000,0,ALREADY_SOLD,NULL,3485,1248990,"3 seasons",0,-,92,Cafoc
10872339,20,80811,8423410,"2019-10-23 14:52:00","Halil Tekke",ATTACKER_CENTER,9,23000,0,ALREADY_SOLD,NULL,235,110164,"Until the end of the season",0,-,86,Flony
11181465,19,80811,8704950,"2019-10-23 14:52:00","Emre Keskin",DEFENDER_CENTER,10,2000,0,ALREADY_SOLD,NULL,384,180975,"Until the end of the season",0,-,65,Flony
10309758,22,75775,6811549,"2019-10-23 12:38:00","Viktor Banev",DEFENDER_RIGHT,6,177000,0,ALREADY_SOLD,NULL,122,117780,"Until the end of the season",0,-,125,"FC Flash"
7789390,34,25111,10928167,"2019-10-23 13:33:00","Ediz Durgunsu",MIDFIELDER_RIGHT,20,800000,0,ALREADY_SOLD,NULL,4703,419040,"Until the end of the season",0,"He is very ambitious person.",40,"Roma Köln"
10526723,19,1000,10351126,"2019-11-13 17:31:00","Mille Kihlstedt",MIDFIELDER_CENTER,10,57000,0,ALREADY_SOLD,NULL,255,115050,"2 seasons",0,"Mille is very iron willed and usually won't buckle under pressure.",16,"Nivek United"
10513860,19,83571,9107610,"2019-10-23 16:06:00","Miha Kovac",MIDFIELDER_CENTER,11,3000,0,ALREADY_SOLD,NULL,303,139614,"Until the end of the season",0,-,106,Jardelll
11250972,17,105589,6915468,"2019-10-23 16:25:00","Florijan Malovasic",DEFENDER_CENTER,5,79000,0,ALREADY_SOLD,NULL,27,52300,"2 seasons",0,"Florijan is not very ambitious person.",123,"NoirAigle Futbol Klub"
10325670,19,104231,9769211,"2019-10-23 16:02:00","Jeremy Brunel",ATTACKER_CENTER,13,22000,0,ALREADY_SOLD,NULL,463,153050,"Until the end of the season",0,-,171,"FC Danubius 96"
10401864,19,104231,7196965,"2019-10-23 16:02:00","Cameron Huard",DEFENDER_CENTER,6,4000,0,ALREADY_SOLD,NULL,93,93131,"Until the end of the season",0,-,106,"Belgrade City"
11098074,19,103910,6545630,"2019-10-23 16:07:00","Liviu Stuparu",ATTACKER_CENTER,4,4000,0,ALREADY_SOLD,NULL,37,74957,"Until the end of the season",0,-,65,"Dortmund FC"
11370446,17,94162,7659194,"2019-10-23 16:26:00","Angelo Canelas",DEFENDER_CENTER,7,9161,0,ALREADY_SOLD,NULL,61,63114,"2 seasons",0,-,46,"FENERBAHCE S.K."
11552282,18,36694,8322867,"2019-10-23 17:21:00","Dries Assouline",DEFENDER_CENTER,9,4000,0,ALREADY_SOLD,NULL,95,65347,"Until the end of the season",0,-,23,FenerKolik
11063616,18,36694,6852834,"2019-10-23 17:21:00","Helio Farto",DEFENDER_RIGHT,5,3000,0,ALREADY_SOLD,NULL,34,77968,"Until the end of the season",0,"Helio is very inconsistent.",13,FenerKolik
11564555,18,36694,6071439,"2019-10-23 17:21:00","Robinho Betinho",DEFENDER_CENTER,3,1000,0,ALREADY_SOLD,NULL,9,55575,"Until the end of the season",0,-,13,"Capelópolis FC"
11080657,18,36694,8003217,"2019-10-23 17:21:00","Liviu Ban",MIDFIELDER_LEFT,8,5000,0,ALREADY_SOLD,NULL,123,79416,"Until the end of the season",0,-,25,FenerKolik
11566797,18,36694,6793628,"2019-10-23 17:21:00","Silvio Guerrieri",MIDFIELDER_RIGHT,5,1000,0,ALREADY_SOLD,NULL,22,54775,"Until the end of the season",0,-,12,"Capelópolis FC"
11504124,18,36694,6112883,"2019-10-23 17:22:00","Levent Dalbay",MIDFIELDER_CENTER,3,1000,0,ALREADY_SOLD,NULL,10,65621,"Until the end of the season",0,-,15,"Capelópolis FC"
11564068,18,36694,6047757,"2019-10-23 17:22:00","Rosenildo De Freitas",ATTACKER_CENTER,3,1000,0,ALREADY_SOLD,NULL,9,53097,"Until the end of the season",0,-,13,"Capelópolis FC"
11863934,17,105675,6055065,"2019-10-24 01:03:00","Aytekin Erdemli",GOALKEEPER,3,18000,0,ALREADY_SOLD,NULL,7,3550,"2 seasons",0,-,17,"NK Markovci"
12165934,31,106545,9045848,"2019-10-24 02:42:00","Elanardo Guerreiro",GOALKEEPER,13,1000,0,ALREADY_SOLD,NULL,310,65440,"Until the end of the season",0,-,62,"Trailer Park Boys"
10624354,18,104239,9865002,"2019-10-24 06:10:00","Bogdan Jerse",MIDFIELDER_RIGHT,13,353000,0,ALREADY_SOLD,NULL,596,185173,"2 seasons",0,-,103,"FIFA 2020"
10621586,18,89318,9197931,"2019-10-24 06:11:00","Eurico Guia",DEFENDER_RIGHT,11,502000,0,ALREADY_SOLD,NULL,400,176485,"2 seasons",0,"Eurico is very inconsistent.",105,"Youth United"
10753063,18,89318,9517416,"2019-10-24 06:11:00","Herminio Aleluia",DEFENDER_LEFT,12,426000,0,ALREADY_SOLD,NULL,512,162288,"2 seasons",0,-,86,"FIFA 2020"
11568481,18,106120,6352937,"2019-10-24 10:45:00","Hugo Balde",MIDFIELDER_CENTER,4,5000,0,ALREADY_SOLD,NULL,22,42576,"2 seasons",0,-,98,"AC Vitasana"
9350631,23,47654,6452928,"2019-10-24 03:46:00","El Hadi Mehdaoui",ATTACKER_CENTER,4,2143000,0,ALREADY_SOLD,NULL,24,122810,"Until the end of the season",0,-,12,jasminka
9743508,22,46740,6862029,"2019-10-24 04:08:00","Ivan Arias Royo",DEFENDER_CENTER,5,1694990,0,ALREADY_SOLD,NULL,62,119993,"Until the end of the season",0,-,146,"A.C. Harchester UTD"
9743510,23,46740,7564860,"2019-10-24 05:03:00","Arturo Moreno",DEFENDER_LEFT,7,5299000,0,ALREADY_SOLD,NULL,128,126532,"Until the end of the season",0,-,146,"Celta de Vigo"
6401816,32,39855,12601151,"2019-10-24 05:10:00","Zarko Mitrovic",DEFENDER_RIGHT,22,1905000,0,ALREADY_SOLD,NULL,5300,1272816,"Until the end of the season",0,-,378,"Kühne und Nagel"
11568485,18,106120,7091647,"2019-10-24 10:45:00","Evando Righetto",MIDFIELDER_CENTER,6,5000,0,ALREADY_SOLD,NULL,46,44975,"2 seasons",0,"He's a very funny and friendly character.",74,"AC Vitasana"
8683231,26,106120,9625493,NULL,"Radek Kavan",MIDFIELDER_CENTER,12,400000,9225493,ALREADY_SOLD,NULL,434,225487,"2 seasons",0,-,17,Fcdodo
11564293,18,106018,7488929,"2019-10-24 23:07:00","Matija Jazbec",DEFENDER_CENTER,7,433171,0,ALREADY_SOLD,NULL,49,48200,"2 seasons",0,"He has low self-belief and can sometimes buckle under pressure.",30,"ŠD Šentlambert Gamsi"
10490303,19,105842,6749564,"2019-10-24 14:49:00","Vukasin Visekruna",DEFENDER_LEFT,5,1000,0,ALREADY_SOLD,NULL,35,76353,"Until the end of the season",0,-,21,"FC Sioux"
6861438,33,105809,7678109,"2019-10-24 19:28:00","Marcio Gonza",GOALKEEPER,9,1201000,0,ALREADY_SOLD,NULL,315,57739,"Until the end of the season",0,"Marcio is not very ambitious person.",25,"Trailer Park Boys"
11587601,17,105610,6820500,"2019-10-24 23:39:00","Samir Zukic",DEFENDER_RIGHT,5,82000,0,ALREADY_SOLD,NULL,28,55078,"2 seasons",0,"He has low self-belief and can sometimes buckle under pressure.",26,"NK Bayern bosna"
11587603,17,105610,8688876,"2019-10-24 23:40:00","Johanan Jurcevic",MIDFIELDER_CENTER,10,115000,0,ALREADY_SOLD,NULL,219,95550,"2 seasons",0,-,26,"Vollsvegen Idrettsforening ANS"
11252477,17,105610,6510988,"2019-10-24 23:40:00","Elvedin Kutric",MIDFIELDER_RIGHT,4,95000,0,ALREADY_SOLD,NULL,32,62503,"2 seasons",0,-,108,"Urawa Reds AC"
11281285,17,105610,6497160,"2019-10-24 23:41:00","Grgur Andric",MIDFIELDER_CENTER,4,98000,0,ALREADY_SOLD,NULL,32,63272,"2 seasons",0,-,46,"NK Bayern bosna"
10956289,28,105347,10671934,"2019-10-24 12:29:00","Vito Vrhusek",MIDFIELDER_CENTER,17,1000,0,ALREADY_SOLD,NULL,850,211992,"Until the end of the season",0,"He's a very funny and friendly character.",111,"Welshpool Athletic"
11668759,17,104681,5692432,"2019-10-24 14:01:00","Boleslaw Wojcik",ATTACKER_CENTER,2,81542,0,ALREADY_SOLD,NULL,10,55530,"2 seasons",0,-,26,"Traktor Au"
10521834,19,104239,6772685,"2019-10-24 14:16:00","Maj Potocnik",MIDFIELDER_CENTER,5,1000,0,ALREADY_SOLD,NULL,45,90550,"Until the end of the season",0,-,106,"FC Sioux"
7658792,28,104239,12407414,"2019-10-24 22:07:00","Blaz Pogacnik",DEFENDER_LEFT,21,802000,0,ALREADY_SOLD,NULL,3320,1078277,"Until the end of the season",0,-,60,Fenerbahçe
11094272,19,104231,5994068,"2019-10-24 14:51:00","Pavel Galeteanu",DEFENDER_LEFT,3,4000,0,ALREADY_SOLD,NULL,13,67170,"Until the end of the season",0,-,21,"FC Sioux"
10481021,19,103910,8690888,"2019-10-24 22:33:00","Gigi Vintila",DEFENDER_CENTER,10,3000,0,ALREADY_SOLD,NULL,308,139200,"Until the end of the season",0,-,106,"Politehnica Timisoara"
11867872,18,103237,6393156,"2019-10-24 12:27:00","Serban Minulescu",GOALKEEPER,4,14666,0,ALREADY_SOLD,NULL,14,9913,"Until the end of the season",0,-,11,Gölcükspor
7093494,31,103198,9600833,"2019-10-25 00:17:00","Kasidit Sedthamanop",MIDFIELDER_CENTER,14,100000,0,ALREADY_SOLD,NULL,1074,281528,"Until the end of the season",0,"He is very determined.",46,jesenice
10805443,20,102834,7026201,"2019-10-24 15:00:00","Nik Skrl",MIDFIELDER_CENTER,6,1000,0,ALREADY_SOLD,NULL,75,75009,"Until the end of the season",0,-,46,"FC Sioux"
6394838,32,101478,11043173,"2019-10-24 20:00:00","Martin MacGillapatrick",MIDFIELDER_CENTER,18,2529000,0,ALREADY_SOLD,NULL,2969,567540,"2 seasons",0,-,27,"FC Dolfi"
6735061,31,101478,9242409,"2019-10-24 20:00:00","Julian Glatz",MIDFIELDER_CENTER,13,420000,0,ALREADY_SOLD,NULL,951,269160,"2 seasons",0,-,44,"crystal palace f.c"
8962314,26,101359,9605173,"2019-10-24 17:18:00","Musa Gencsu",MIDFIELDER_CENTER,14,1000,0,ALREADY_SOLD,NULL,987,330563,"Until the end of the season",0,-,159,"Gs FKC"
10520743,19,100955,6952497,"2019-10-25 00:11:00","Darko Perovnik",MIDFIELDER_CENTER,5,79000,0,ALREADY_SOLD,NULL,54,106518,"Until the end of the season",0,-,106,"PLON GARBATKA"
10526782,19,100733,8335121,"2019-10-24 12:10:00","Filiph Seger",ATTACKER_CENTER,9,201000,0,ALREADY_SOLD,NULL,315,157387,"Until the end of the season",0,"He has low self-belief and can sometimes buckle under pressure.",106,"hryCki Cycki FC"
8460670,26,99872,9918002,"2019-10-25 00:16:00","Goran Bicanic",DEFENDER_CENTER,14,187000,0,ALREADY_SOLD,NULL,1039,355910,"Until the end of the season",0,-,26,Fcdodo
9949402,21,99794,9184274,"2019-10-24 17:24:00","Sefik Erman",MIDFIELDER_CENTER,12,1000,0,ALREADY_SOLD,NULL,704,233574,"Until the end of the season",0,"Sefik is very inconsistent.",146,"Gs FKC"
10886079,20,99338,9196144,"2019-10-24 22:36:00","Gani Ozipek",GOALKEEPER,12,1000,0,ALREADY_SOLD,NULL,296,95590,"Until the end of the season",0,"Gani is very inconsistent.",65,"Politehnica Timisoara"
9084940,23,96248,9193235,"2019-10-24 14:49:00","Sven Lautier",MIDFIELDER_CENTER,12,521000,0,ALREADY_SOLD,NULL,869,346292,"Until the end of the season",0,-,99,"Widzew Ruch Wisla Elana"
10026469,23,96248,7428503,"2019-10-24 14:50:00","Anurag Singh",DEFENDER_RIGHT,7,182000,0,ALREADY_SOLD,NULL,115,116979,"Until the end of the season",0,-,100,"Fc david13"
8085729,29,95614,15414139,"2019-10-25 00:07:00","Alexandros Kristallakis",MIDFIELDER_RIGHT,29,2653000,0,ALREADY_SOLD,NULL,2652,1436590,"Until the end of the season",0,-,275,Karamele
9642215,22,92180,10481544,"2019-10-24 11:06:00","Jong Cheol Chae",MIDFIELDER_CENTER,15,6994000,0,ALREADY_SOLD,NULL,1582,585725,"Until the end of the season",0,-,39,Kaynarcaspor
10708458,19,90481,8364169,"2019-10-24 11:20:00","Octave Charron",ATTACKER_CENTER,9,6000,0,ALREADY_SOLD,NULL,252,124129,"Until the end of the season",0,-,86,"AC Vitasana"
9216400,23,89557,9736840,"2019-10-25 00:16:00","Catalin Tudosie",DEFENDER_RIGHT,13,396500,0,ALREADY_SOLD,NULL,766,261289,"Until the end of the season",0,-,185,"Ünlem SK"
